,date,reviewNo,overallStar,workLifeStar,cultureStar,careerOppStar,comBenefitsStar,srManagementStar,employeeType,location,recommend,outlook,ceo,helpful
1634,"Apr 8, 2016",empReview_10201409,5.0,4.0,5.0,3.0,5.0,-1,,None,Recommends,None,None,None
1635,"Mar 31, 2016",empReview_10108777,4.0,4.0,5.0,4.0,4.0,3.0,Senior Business Consultant,"Portland, OR",Recommends,Positive Outlook,Approves of CEO,3
1636,"Mar 30, 2016",empReview_10102442,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Full Time Sales Associate,"New York, NY",Recommends,Positive Outlook,Approves of CEO,2
1637,"Apr 6, 2016",empReview_10183472,4.0,4.0,5.0,3.0,1.0,4.0,,None,Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
1638,"Apr 5, 2016",empReview_10164164,4.0,5.0,5.0,4.0,4.0,5.0,,None,Recommends,Positive Outlook,No opinion of CEO,None
1639,"Apr 5, 2016",empReview_10165457,4.0,2.0,5.0,4.0,3.0,1.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
1640,"Mar 31, 2016",empReview_10110884,5.0,-1,-1,-1,-1,-1,,None,Recommends,Positive Outlook,Approves of CEO,1
1641,"Apr 18, 2016",empReview_10302841,3.0,1.0,4.0,2.0,4.0,3.0,,None,Doesn't Recommend,Positive Outlook,Approves of CEO,None
1642,"Apr 2, 2016",empReview_10127265,5.0,-1,-1,-1,-1,-1,,None,None,None,None,None
1643,"Apr 15, 2016",empReview_10286541,3.0,3.0,2.0,2.0,2.0,2.0,,None,Recommends,Neutral Outlook,No opinion of CEO,None
1644,"Mar 30, 2016",empReview_10102592,4.0,4.0,5.0,3.0,5.0,3.0,Current Employee - Athlete,"Pleasanton, CA",Recommends,Positive Outlook,Approves of CEO,None
1645,"Mar 31, 2016",empReview_10105947,4.0,5.0,4.0,5.0,3.0,4.0,,None,Recommends,Positive Outlook,Approves of CEO,None
1646,"Mar 29, 2016",empReview_10077996,4.0,3.0,5.0,4.0,4.0,3.0,,None,Recommends,Neutral Outlook,Approves of CEO,None
1647,"Apr 11, 2016",empReview_10233331,3.0,1.0,4.0,2.0,4.0,4.0,,None,Doesn't Recommend,None,Approves of CEO,None
1648,"Mar 28, 2016",empReview_10068780,4.0,3.0,4.0,3.0,3.0,1.0,Former Employee - Sales Associate,"Downers Grove, IL",Recommends,Positive Outlook,Approves of CEO,None
1649,"Mar 26, 2016",empReview_10053477,5.0,-1,-1,-1,-1,-1,,None,None,None,None,None
1650,"Mar 23, 2016",empReview_10024018,5.0,5.0,5.0,5.0,5.0,5.0,Current Employee - Under Athlete,"Tilton, NH",Recommends,Positive Outlook,Approves of CEO,None
1651,"Apr 6, 2016",empReview_10181562,3.0,2.0,4.0,3.0,4.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Approves of CEO,None
1652,"Apr 27, 2016",empReview_10414969,1.0,1.0,1.0,1.0,1.0,1.0,Director,"Memphis, TN",Doesn't Recommend,Negative Outlook,None,2
1653,"Mar 22, 2016",empReview_10007221,4.0,2.0,5.0,3.0,3.0,3.0,Manager,None,Recommends,Positive Outlook,Approves of CEO,None
1654,"Apr 5, 2016",empReview_10162440,3.0,2.0,4.0,4.0,3.0,3.0,,None,Recommends,None,Approves of CEO,None
1655,"Apr 5, 2016",empReview_10163120,2.0,3.0,2.0,1.0,2.0,2.0,Nike Athlete,"Eagan, MN",Doesn't Recommend,Neutral Outlook,None,None
1656,"Mar 16, 2016",empReview_9946070,5.0,5.0,5.0,4.0,5.0,5.0,Senior Project Manager,"Beaverton, OR",Recommends,Positive Outlook,Approves of CEO,1
1657,"Mar 21, 2016",empReview_9989020,4.0,4.0,5.0,4.0,3.0,4.0,Health and Wellness,"Washington, DC",Recommends,Positive Outlook,No opinion of CEO,None
1658,"Mar 20, 2016",empReview_9977275,5.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
1659,"Mar 17, 2016",empReview_9957964,5.0,5.0,5.0,5.0,5.0,5.0,Current Employee - Director,"Beaverton, OR",Recommends,Positive Outlook,Approves of CEO,None
1660,"Mar 18, 2016",empReview_9965169,4.0,-1,-1,-1,-1,-1,,None,None,None,None,None
1661,"Mar 17, 2016",empReview_9952561,4.0,4.0,5.0,5.0,5.0,5.0,Warehouse,"Murfreesboro, TN",Recommends,Positive Outlook,Approves of CEO,None
1662,"Mar 30, 2016",empReview_10098553,3.0,5.0,5.0,5.0,2.0,2.0,Former Employee - Anonymous Employee,"Niagara Falls, NY",Recommends,Neutral Outlook,Approves of CEO,None
1663,"Mar 14, 2016",empReview_9909555,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Athlete,"North Charleston, SC",Recommends,Positive Outlook,None,None
1664,"Mar 13, 2016",empReview_9904336,4.0,5.0,4.0,3.0,2.0,3.0,Sales Associate,"Garden City, NY",Recommends,Positive Outlook,Approves of CEO,None
1665,"Mar 14, 2016",empReview_9912502,4.0,-1,-1,-1,-1,-1,,None,None,None,None,None
1666,"Mar 5, 2016",empReview_9809320,5.0,5.0,5.0,5.0,5.0,5.0,,None,Recommends,Positive Outlook,Approves of CEO,2
1667,"Mar 11, 2016",empReview_9889856,4.0,4.0,3.0,4.0,4.0,3.0,Current Employee - Production Artist,"Portland, OR",Recommends,Neutral Outlook,Approves of CEO,None
1668,"Mar 26, 2016",empReview_10049681,3.0,3.0,5.0,2.0,2.0,3.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Negative Outlook,None,None
1669,"Mar 11, 2016",empReview_9881096,5.0,5.0,5.0,5.0,5.0,5.0,Current Employee - PT Athlete,"Oklahoma City, OK",Recommends,Positive Outlook,Approves of CEO,None
1670,"Mar 11, 2016",empReview_9887213,4.0,-1,-1,-1,-1,-1,,None,Recommends,None,Approves of CEO,None
1671,"Apr 15, 2016",empReview_10281078,1.0,1.0,4.0,1.0,5.0,3.0,,"Dallas, TX",Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
1672,"Apr 14, 2016",empReview_10265908,1.0,1.0,1.0,1.0,1.0,1.0,,None,Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
1673,"Mar 24, 2016",empReview_10032096,2.0,2.0,2.0,1.0,1.0,1.0,,"San Leandro, CA",Doesn't Recommend,Negative Outlook,None,None
1674,"Mar 18, 2016",empReview_9963385,3.0,2.0,5.0,4.0,1.0,3.0,Current Employee - Store Athlete,None,Doesn't Recommend,None,Approves of CEO,2
1675,"Mar 2, 2016",empReview_9774425,5.0,3.0,5.0,5.0,3.0,3.0,Former Employee - Specialist,"Commerce, CA",Recommends,Positive Outlook,Approves of CEO,None
1676,"Mar 1, 2016",empReview_9755237,5.0,2.0,4.0,4.0,5.0,3.0,Quality Assurance Coordinator,"Beaverton, OR",Recommends,Positive Outlook,Approves of CEO,None
1677,"Mar 14, 2016",empReview_9918175,3.0,3.0,3.0,3.0,3.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Negative Outlook,Disapproves of CEO,None
1678,"Feb 29, 2016",empReview_9746633,5.0,5.0,5.0,5.0,5.0,4.0,Former Employee - Anonymous Employee,"Portland, OR",Recommends,Positive Outlook,Approves of CEO,None
1679,"Feb 27, 2016",empReview_9727758,5.0,5.0,5.0,5.0,5.0,5.0,,"Beaverton, OR",Recommends,Positive Outlook,Approves of CEO,None
1680,"Feb 28, 2016",empReview_9731182,5.0,4.0,5.0,5.0,5.0,4.0,Current Employee - Footwear Designer II,"Portland, OR",Recommends,Positive Outlook,Approves of CEO,None
1681,"Feb 21, 2016",empReview_9644017,5.0,5.0,5.0,5.0,5.0,5.0,Current Employee - Senior Technical Developer,"Beaverton, OR",Recommends,Positive Outlook,Approves of CEO,2
1682,"Feb 27, 2016",empReview_9721872,5.0,5.0,5.0,4.0,5.0,5.0,,None,Recommends,None,None,None
1683,"Apr 1, 2016",empReview_10125639,1.0,5.0,5.0,3.0,5.0,1.0,Current Employee - Picker/Packer,"Memphis, TN",Doesn't Recommend,Neutral Outlook,None,1
1684,"Mar 6, 2016",empReview_9817073,2.0,2.0,2.0,1.0,2.0,2.0,Current Employee - Business Consultant,"Beaverton, OR",Doesn't Recommend,Positive Outlook,Approves of CEO,5
1685,"Feb 23, 2016",empReview_9678387,4.0,5.0,5.0,2.0,5.0,3.0,Current Employee - PT Athlete,"Orange, CA",Recommends,Neutral Outlook,No opinion of CEO,1
1686,"Feb 25, 2016",empReview_9709015,5.0,5.0,5.0,5.0,5.0,4.0,Material Handler,"Foothill Ranch, CA",Recommends,Positive Outlook,Approves of CEO,None
1687,"Feb 25, 2016",empReview_9709550,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Nike Athlete,"Roxbury, MA",Recommends,Neutral Outlook,Approves of CEO,None
1688,"Feb 26, 2016",empReview_9712501,5.0,4.0,5.0,3.0,5.0,-1,Current Employee - Anonymous Employee,"Beaverton, OR",Recommends,Positive Outlook,Approves of CEO,None
1689,"Feb 18, 2016",empReview_9620915,5.0,-1,-1,-1,-1,-1,,None,None,None,None,2
1690,"Feb 25, 2016",empReview_9701240,4.0,3.0,-1,4.0,3.0,-1,Sales Associate,"Cincinnati, OH",None,None,None,None
1691,"Feb 23, 2016",empReview_9675201,4.0,4.0,5.0,3.0,4.0,4.0,"Current Employee - Sales Associate ""Athlete""","Milpitas, CA",Recommends,Positive Outlook,None,None
1692,"Feb 22, 2016",empReview_9655963,5.0,5.0,5.0,5.0,4.0,5.0,Former Employee - Sales Associate,"Foley, AL",Recommends,Positive Outlook,None,None
1693,"Mar 25, 2016",empReview_10045457,1.0,1.0,3.0,1.0,1.0,1.0,Former Employee - Nike Sales Associate,"New York, NY",Doesn't Recommend,Negative Outlook,No opinion of CEO,1
1694,"Feb 18, 2016",empReview_9618430,5.0,3.0,5.0,4.0,4.0,3.0,Current Employee - Visual Specialist,"Central Valley, NY",Recommends,Positive Outlook,Approves of CEO,None
1695,"Feb 18, 2016",empReview_9614456,4.0,3.0,5.0,2.0,4.0,3.0,Former Employee - Sales Representative,"Niagara Falls, NY",Doesn't Recommend,Neutral Outlook,None,None
1696,"Feb 18, 2016",empReview_9615349,4.0,4.0,4.0,3.0,4.0,4.0,Current Employee - Retail Sales Associate,"Orlando, FL",Recommends,Neutral Outlook,None,None
1697,"Feb 17, 2016",empReview_9603287,4.0,3.0,4.0,3.0,5.0,-1,,None,Recommends,None,Approves of CEO,None
1698,"Feb 14, 2016",empReview_9568701,5.0,5.0,5.0,5.0,5.0,5.0,,None,Recommends,Positive Outlook,Approves of CEO,None
1699,"Feb 28, 2016",empReview_9729744,3.0,-1,-1,-1,-1,-1,,None,None,None,None,None
1700,"Feb 11, 2016",empReview_9533463,5.0,-1,-1,-1,-1,-1,,None,None,None,None,None
1701,"Feb 9, 2016",empReview_9516590,3.0,3.0,5.0,2.0,4.0,2.0,Current Employee - Executive Assistant,"Beaverton, OR",Recommends,Neutral Outlook,Approves of CEO,7
1702,"Feb 3, 2016",empReview_9446772,4.0,1.0,4.0,4.0,3.0,1.0,Current Employee - Sales Associate,"Beaverton, OR",Recommends,Positive Outlook,Approves of CEO,2
1703,"Feb 5, 2016",empReview_9468559,5.0,-1,-1,-1,-1,-1,,None,Recommends,Neutral Outlook,Approves of CEO,1
1704,"Feb 8, 2016",empReview_9494459,5.0,4.0,4.0,5.0,5.0,3.0,Current Employee - Nike Athlete,"Lehi, UT",Recommends,Positive Outlook,None,None
1705,"Feb 8, 2016",empReview_9498610,5.0,4.0,5.0,4.0,4.0,2.0,,None,None,None,None,None
1706,"Feb 12, 2016",empReview_9552999,2.0,4.0,4.0,3.0,2.0,1.0,Current Employee - Anonymous Employee,None,None,None,None,5
1707,"Mar 11, 2016",empReview_9879454,1.0,1.0,1.0,3.0,3.0,1.0,Department Manager,"South Florida, FL",Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
1708,"Feb 4, 2016",empReview_9454214,4.0,4.0,4.0,4.0,4.0,4.0,,None,Recommends,Neutral Outlook,No opinion of CEO,None
1709,"Feb 4, 2016",empReview_9458508,4.0,3.0,5.0,3.0,3.0,5.0,,None,Recommends,Positive Outlook,Approves of CEO,None
1710,"Feb 17, 2016",empReview_9607488,3.0,3.0,4.0,3.0,2.0,2.0,,None,None,None,None,None
1711,"Feb 17, 2016",empReview_9608190,2.0,-1,-1,-1,-1,-1,,"Beaverton, OR",None,None,None,None
1712,"Jan 29, 2016",empReview_9386714,5.0,5.0,5.0,4.0,4.0,5.0,Current Employee - PT Athlete,"Houston, TX",Recommends,Positive Outlook,Approves of CEO,1
1713,"Feb 2, 2016",empReview_9431198,4.0,3.0,3.0,4.0,4.0,3.0,,None,Recommends,Positive Outlook,Approves of CEO,None
1714,"Feb 3, 2016",empReview_9440492,4.0,5.0,3.0,4.0,3.0,3.0,,None,Recommends,Positive Outlook,Approves of CEO,None
1715,"Feb 2, 2016",empReview_9422352,5.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
1716,"Jan 28, 2016",empReview_9365394,5.0,4.0,5.0,5.0,5.0,5.0,,None,Recommends,Positive Outlook,Approves of CEO,1
1717,"Feb 15, 2016",empReview_9576324,3.0,2.0,4.0,3.0,3.0,3.0,Current Employee - Operations Specialist,"Memphis, TN",Recommends,Positive Outlook,None,None
1718,"Jan 29, 2016",empReview_9388910,4.0,-1,-1,-1,-1,-1,Shoe Specialist,"Beaverton, OR",None,None,None,None
1719,"Jan 28, 2016",empReview_9374438,5.0,5.0,5.0,5.0,5.0,5.0,,None,Recommends,Positive Outlook,Approves of CEO,None
1720,"Jan 28, 2016",empReview_9376529,4.0,4.0,5.0,3.0,3.0,3.0,Current Employee - Anonymous Employee,"Portland, OR",Recommends,Positive Outlook,Approves of CEO,None
1721,"Jan 28, 2016",empReview_9372566,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Approves of CEO,None
1722,"Jan 26, 2016",empReview_9346218,4.0,4.0,3.0,3.0,3.0,2.0,Part Time Sales Associate,"New York, NY",Recommends,Neutral Outlook,No opinion of CEO,None
1723,"Jan 26, 2016",empReview_9349084,4.0,5.0,4.0,4.0,5.0,3.0,Current Employee - Senior Data Engineer,"Beaverton, OR",Recommends,Positive Outlook,Approves of CEO,None
1724,"Jan 27, 2016",empReview_9359243,4.0,-1,-1,2.0,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
1725,"Feb 10, 2016",empReview_9526783,3.0,2.0,3.0,3.0,4.0,3.0,Former Employee - Anonymous Employee,None,None,Neutral Outlook,No opinion of CEO,None
1726,"Jan 25, 2016",empReview_9332146,5.0,4.0,4.0,4.0,4.0,4.0,Former Employee - Sales Associate/Cashier,"Clinton, MD",Recommends,Positive Outlook,Approves of CEO,None
1727,"Jan 25, 2016",empReview_9327592,4.0,-1,-1,-1,-1,-1,,None,None,None,None,None
1728,"Feb 7, 2016",empReview_9487939,3.0,5.0,5.0,1.0,3.0,-1,,"Philadelphia, PA",None,None,None,None
1729,"Feb 8, 2016",empReview_9494997,3.0,4.0,4.0,3.0,3.0,2.0,Sales Associate,"New York, NY",Recommends,Neutral Outlook,No opinion of CEO,None
1730,"Jan 24, 2016",empReview_9314707,5.0,5.0,5.0,5.0,5.0,5.0,,None,None,None,None,None
1731,"Jan 20, 2016",empReview_9271714,5.0,4.0,3.0,4.0,4.0,3.0,Current Employee - Sales Associate,"Estero, FL",Recommends,Positive Outlook,None,1
1732,"Jan 23, 2016",empReview_9310451,4.0,2.0,3.0,3.0,3.0,2.0,Current Employee - Brand Digital Manager,"Beaverton, OR",Recommends,Positive Outlook,None,None
1733,"Jan 21, 2016",empReview_9290947,5.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
1734,"Jan 21, 2016",empReview_9283229,5.0,4.0,4.0,4.0,4.0,4.0,Current Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
1735,"Jan 21, 2016",empReview_9281659,4.0,4.0,4.0,4.0,4.0,-1,,None,None,None,None,None
1736,"Jan 18, 2016",empReview_9239264,4.0,4.0,4.0,3.0,4.0,4.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,1
1737,"Jan 20, 2016",empReview_9270531,4.0,5.0,5.0,5.0,5.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Negative Outlook,None,None
1738,"Jan 19, 2016",empReview_9255162,5.0,4.0,5.0,5.0,5.0,4.0,Current Employee - Anonymous Employee,None,Recommends,Neutral Outlook,None,None
1739,"Jan 18, 2016",empReview_9239459,5.0,3.0,5.0,5.0,5.0,3.0,Senior Administrative Specialist,"Beaverton, OR",Recommends,Neutral Outlook,Approves of CEO,None
1740,"Jan 14, 2016",empReview_9188926,5.0,3.0,5.0,5.0,5.0,4.0,Current Employee - Assistant Head Coach,None,Recommends,Positive Outlook,Approves of CEO,1
1741,"Jan 17, 2016",empReview_9230023,4.0,4.0,5.0,4.0,3.0,-1,,None,None,None,None,None
1742,"Feb 1, 2016",empReview_9410485,3.0,1.0,5.0,3.0,3.0,1.0,Former Employee - Anonymous Employee,None,Recommends,None,None,None
1743,"Jan 16, 2016",empReview_9223053,4.0,3.0,4.0,3.0,5.0,5.0,Area Manager,"Germantown, TN",Recommends,Positive Outlook,Approves of CEO,None
1744,"Jan 16, 2016",empReview_9216365,4.0,3.0,3.0,3.0,3.0,2.0,Current Employee - Nike Athlete,"Woodstock, GA",Recommends,Positive Outlook,Approves of CEO,None
1745,"Jan 14, 2016",empReview_9200823,5.0,3.0,4.0,3.0,5.0,2.0,,None,Recommends,Neutral Outlook,Approves of CEO,None
1746,"Jan 7, 2016",empReview_9115586,5.0,5.0,5.0,4.0,4.0,5.0,,"Beaverton, OR",Recommends,Positive Outlook,None,2
1747,"Jan 11, 2016",empReview_9154063,4.0,3.0,4.0,3.0,4.0,3.0,Current Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,1
1748,"Feb 15, 2016",empReview_9578030,1.0,1.0,3.0,3.0,3.0,3.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Neutral Outlook,No opinion of CEO,3
1749,"Jan 12, 2016",empReview_9158518,4.0,4.0,5.0,4.0,4.0,-1,,None,None,None,Approves of CEO,None
1750,"Feb 15, 2016",empReview_9576062,1.0,1.0,1.0,3.0,1.0,1.0,Sales,"Portland, OR",Doesn't Recommend,Negative Outlook,None,1
1751,"Jan 6, 2016",empReview_9099046,5.0,4.0,5.0,4.0,5.0,5.0,Equipment Operator,"Ontario, CA",Recommends,Positive Outlook,Approves of CEO,1
1752,"Jan 5, 2016",empReview_9080256,5.0,2.0,5.0,5.0,3.0,3.0,Current Employee - Apparel Branding Director,"Portland, OR",Recommends,Positive Outlook,None,1
1753,"Jan 9, 2016",empReview_9130316,4.0,-1,-1,-1,-1,-1,,None,None,None,None,None
1754,"Jan 22, 2016",empReview_9301334,3.0,2.0,3.0,4.0,2.0,3.0,Current Employee - Anonymous Employee,"Beaverton, OR",Recommends,Positive Outlook,None,None
1755,"Jan 22, 2016",empReview_9302995,2.0,3.0,3.0,4.0,2.0,2.0,,None,Recommends,None,None,None
1756,"Jan 21, 2016",empReview_9289525,3.0,5.0,4.0,2.0,4.0,2.0,Athlete,"Kenosha, WI",Recommends,Neutral Outlook,No opinion of CEO,None
1757,"Jan 7, 2016",empReview_9107860,5.0,5.0,5.0,5.0,4.0,5.0,Current Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
1758,"Jan 4, 2016",empReview_9071656,5.0,5.0,5.0,5.0,4.0,5.0,,None,None,None,None,None
1759,"Feb 8, 2016",empReview_9493318,1.0,3.0,1.0,3.0,2.0,1.0,,None,Doesn't Recommend,None,None,1
1760,"Jan 18, 2016",empReview_9238683,3.0,3.0,4.0,4.0,2.0,3.0,,None,Recommends,Negative Outlook,Approves of CEO,None
1761,"Jan 3, 2016",empReview_9056522,5.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
1762,"Jan 13, 2016",empReview_9183939,3.0,3.0,3.0,3.0,3.0,3.0,Former Employee - Anonymous Employee,"Portland, OR",Recommends,Positive Outlook,Approves of CEO,1
1763,"Dec 30, 2015",empReview_9038751,5.0,5.0,5.0,4.0,3.0,5.0,Program Manager,"Beaverton, OR",Recommends,Positive Outlook,Approves of CEO,None
1764,"Jan 2, 2016",empReview_9053329,3.0,3.0,3.0,2.0,3.0,2.0,Former Employee - Director,"Beaverton, OR",None,None,None,6
1765,"Dec 30, 2015",empReview_9036609,4.0,3.0,5.0,4.0,3.0,3.0,Current Employee - Anonymous Employee,None,Recommends,None,Approves of CEO,None
1766,"Jan 14, 2016",empReview_9194327,2.0,3.0,3.0,3.0,3.0,3.0,Current Employee - Anonymous Employee,None,Doesn't Recommend,Positive Outlook,None,None
1767,"Jan 12, 2016",empReview_9168942,3.0,5.0,3.0,2.0,3.0,2.0,Former Employee - Specialist,"Portland, OR",Recommends,Neutral Outlook,Approves of CEO,None
1768,"Dec 29, 2015",empReview_9022402,5.0,5.0,5.0,4.0,4.0,4.0,Marketing Manager,"Miami, FL",Recommends,Positive Outlook,Approves of CEO,None
1769,"Dec 9, 2015",empReview_8871432,4.0,5.0,4.0,5.0,4.0,3.0,Current Employee - Senior Software Engineer,"Beaverton, OR",Recommends,Positive Outlook,Approves of CEO,7
1770,"Jan 7, 2016",empReview_9110748,3.0,4.0,4.0,2.0,3.0,1.0,,None,None,Neutral Outlook,Approves of CEO,None
1771,"Dec 22, 2015",empReview_8986427,5.0,4.0,5.0,4.0,5.0,5.0,Current Employee - Nike Athlete,"Scottsdale, AZ",Recommends,Positive Outlook,None,None
1772,"Dec 23, 2015",empReview_8988977,5.0,4.0,4.0,4.0,4.0,4.0,Former Employee - Material Handler,"Memphis, TN",Recommends,Neutral Outlook,No opinion of CEO,None
1773,"Dec 23, 2015",empReview_8991984,5.0,5.0,-1,5.0,-1,-1,,"Portland, OR",Recommends,Positive Outlook,Approves of CEO,None
1774,"Dec 21, 2015",empReview_8971756,4.0,5.0,5.0,2.0,4.0,3.0,Current Employee - Maintenance Tech,"Memphis, TN",Recommends,Positive Outlook,Approves of CEO,None
1775,"Jan 4, 2016",empReview_9063090,3.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
1776,"Dec 19, 2015",empReview_8960556,5.0,5.0,5.0,5.0,5.0,3.0,Current Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
1777,"Dec 17, 2015",empReview_8950508,5.0,5.0,5.0,5.0,5.0,-1,Current Employee - Anonymous Employee,None,Recommends,None,Approves of CEO,None
1778,"Dec 11, 2015",empReview_8895029,4.0,4.0,4.0,2.0,2.0,3.0,Former Employee - Cashier,"Philadelphia, PA",Recommends,Positive Outlook,None,2
1779,"Dec 26, 2015",empReview_9005876,3.0,3.0,4.0,3.0,1.0,3.0,Former Employee - Merchandise Flow Specialist,"Las Vegas, NV",Recommends,Neutral Outlook,No opinion of CEO,2
1780,"Dec 13, 2015",empReview_8907324,4.0,5.0,4.0,4.0,5.0,4.0,Current Employee - Pro Athlete,"Taylorsville, UT",Recommends,Positive Outlook,Approves of CEO,1
1781,"Dec 15, 2015",empReview_8930237,4.0,4.0,5.0,4.0,4.0,3.0,Former Employee - Sales Associate,"Guaynabo, PR",Recommends,Positive Outlook,Approves of CEO,None
1782,"Dec 14, 2015",empReview_8919092,5.0,4.0,5.0,3.0,3.0,5.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
1783,"Dec 14, 2015",empReview_8919774,5.0,3.0,4.0,5.0,4.0,3.0,Current Employee - Anonymous Employee,None,Recommends,None,None,None
1784,"Jan 20, 2016",empReview_9268718,1.0,1.0,1.0,1.0,1.0,1.0,Reconciliation,"Memphis, TN",Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
1785,"Dec 11, 2015",empReview_8895650,5.0,5.0,5.0,5.0,5.0,5.0,Analyst,"New York, NY",Recommends,Positive Outlook,Approves of CEO,None
1786,"Dec 9, 2015",empReview_8873426,5.0,3.0,5.0,4.0,5.0,2.0,Current Employee - Anonymous Employee,"New York, NY",Recommends,Neutral Outlook,Approves of CEO,None
1787,"Dec 22, 2015",empReview_8981424,3.0,1.0,4.0,2.0,3.0,3.0,Current Employee - Assistant Head Coach,"Alpine, CA",Recommends,Positive Outlook,Approves of CEO,None
1788,"Dec 6, 2015",empReview_8840397,5.0,5.0,5.0,5.0,5.0,5.0,Specialist,"Elizabeth, NJ",Recommends,Positive Outlook,Approves of CEO,None
1789,"Dec 21, 2015",empReview_8977606,2.0,1.0,3.0,5.0,5.0,2.0,,None,Doesn't Recommend,Positive Outlook,No opinion of CEO,None
1790,"Dec 5, 2015",empReview_8834429,4.0,2.0,2.0,3.0,4.0,3.0,Former Employee - Athlete II,None,Recommends,Neutral Outlook,No opinion of CEO,None
1791,"Dec 4, 2015",empReview_8824836,4.0,-1,-1,-1,-1,-1,,None,None,None,None,None
1792,"Nov 30, 2015",empReview_8783783,4.0,-1,1.0,-1,-1,2.0,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,None,1
1793,"Dec 14, 2015",empReview_8917857,3.0,1.0,2.0,2.0,3.0,1.0,,None,Doesn't Recommend,Positive Outlook,Disapproves of CEO,1
1794,"Nov 29, 2015",empReview_8771768,5.0,5.0,5.0,-1,5.0,5.0,Current Employee - Nike Athlete,"Lebanon, TN",Recommends,Positive Outlook,Approves of CEO,1
1795,"Dec 2, 2015",empReview_8802150,5.0,5.0,5.0,4.0,5.0,4.0,Former Employee - Anonymous Employee,None,Recommends,None,None,None
1796,"Dec 2, 2015",empReview_8798153,4.0,3.0,4.0,4.0,5.0,3.0,,"New York, NY",Recommends,Positive Outlook,Approves of CEO,None
1797,"Dec 2, 2015",empReview_8805431,4.0,3.0,2.0,4.0,2.0,1.0,Current Employee - Product Flow,"Kissimmee, FL",Recommends,Neutral Outlook,No opinion of CEO,None
1798,"Nov 22, 2015",empReview_8722976,4.0,3.0,3.0,5.0,3.0,3.0,Current Employee - Marketing Specialist,"Los Angeles, CA",Doesn't Recommend,Positive Outlook,Approves of CEO,3
1799,"Nov 29, 2015",empReview_8774804,4.0,3.0,5.0,3.0,4.0,3.0,Current Employee - Anonymous Employee,None,Recommends,Neutral Outlook,None,None
1800,"Dec 9, 2015",empReview_8875784,3.0,3.0,2.0,4.0,4.0,2.0,Design Director,"Beaverton, OR",Recommends,Positive Outlook,Approves of CEO,2
1801,"Jan 3, 2016",empReview_9056702,1.0,3.0,4.0,3.0,4.0,3.0,,None,Recommends,Positive Outlook,Approves of CEO,None
1802,"Dec 7, 2015",empReview_8845405,3.0,3.0,5.0,3.0,3.0,3.0,Current Employee - Part Time Sales Associate (Part-Time Athlete),"Paramus, NJ",Recommends,Negative Outlook,No opinion of CEO,2
1803,"Dec 10, 2015",empReview_8886000,3.0,3.0,3.0,4.0,4.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,No opinion of CEO,None
1804,"Nov 25, 2015",empReview_8750834,5.0,3.0,5.0,5.0,3.0,5.0,,None,Recommends,Positive Outlook,Approves of CEO,None
1805,"Dec 11, 2015",empReview_8889987,2.0,2.0,5.0,2.0,3.0,5.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Neutral Outlook,Approves of CEO,None
1806,"Nov 25, 2015",empReview_8746480,5.0,5.0,5.0,5.0,5.0,5.0,Athlete,None,Recommends,Positive Outlook,Approves of CEO,None
1807,"Nov 24, 2015",empReview_8738042,5.0,5.0,5.0,-1,5.0,-1,,None,Recommends,Positive Outlook,Approves of CEO,None
