,date,reviewNo,overallStar,workLifeStar,cultureStar,careerOppStar,comBenefitsStar,srManagementStar,employeeType,location,recommend,outlook,ceo,helpful
4827,"Mar 14, 2016",empReview_9908161,5,3,5,3,5,3,Current Employee - Anonymous Employee,None,5,5,5,None
4828,"Mar 12, 2016",empReview_9895259,5,5,5,5,5,5,Contractor,"Cupertino, CA",5,2.5,2.5,None
4829,"Mar 11, 2016",empReview_9887264,5,5,5,5,3,5,,None,5,5,5,None
4830,"Mar 12, 2016",empReview_9891675,5,5,5,5,5,5,Current Employee - Apple Family Room Specialist,None,5,5,None,None
4831,"Mar 7, 2016",empReview_9833854,5,5,5,5,5,5,Expert,"Cherry Hill, NJ",5,5,5,1
4832,"Mar 12, 2016",empReview_9891967,4,1,5,2,4,4,Former Employee - Anonymous Employee,None,5,5,5,None
4833,"Mar 10, 2016",empReview_9876697,4,-1,-1,-1,-1,-1,,None,None,None,None,None
4834,"Mar 7, 2016",empReview_9830039,4,5,4,3,4,5,Former Employee - Family Room Specialist,"Norfolk, VA",5,5,5,1
4835,"Mar 9, 2016",empReview_9863764,5,3,4,5,5,4,Current Employee - Apple AHA,"Seattle, WA",5,5,5,None
4836,"Mar 9, 2016",empReview_9860110,4,4,3,2,5,2,Former Employee - Education Sales Operations,"Cupertino, CA",5,5,None,None
4837,"Mar 8, 2016",empReview_9843044,5,4,5,3,5,4,Former Employee - Specialist,"Pittsburgh, PA",5,5,5,None
4838,"Mar 8, 2016",empReview_9849601,5,3,5,4,4,5,Former Employee - Anonymous Employee,None,5,5,5,None
4839,"Mar 8, 2016",empReview_9850319,5,2,5,5,4,3,Former Employee - Anonymous Employee,"Cupertino, CA",5,5,None,None
4840,"Mar 9, 2016",empReview_9855474,5,5,5,5,5,5,Red Zone Specialist,"Paramus, NJ",5,5,5,None
4841,"Mar 8, 2016",empReview_9848211,4,3,4,4,5,3,Current Employee - Service Specialist,None,5,5,5,None
4842,"Mar 8, 2016",empReview_9850342,4,4,4,4,4,4,Current Employee - Business Analyst,"Sunnyvale, CA",5,5,None,None
4843,"Mar 22, 2016",empReview_10006831,3,3,3,2,3,3,Former Employee - Mac Expert - Apple Online Store (AOS),"Austin, TX",5,5,5,None
4844,"Mar 7, 2016",empReview_9830420,5,5,4,4,4,4,Former Employee - Mac Genius,"San Francisco, CA",5,5,5,None
4845,"Mar 7, 2016",empReview_9834220,4,4,5,4,5,4,Current Employee - Redzone Specialist,"New York, NY",5,5,5,None
4846,"Mar 6, 2016",empReview_9817314,5,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,5,5,None,None
4847,"Mar 7, 2016",empReview_9824262,5,5,5,4,5,5,,None,5,5,5,None
4848,"Apr 9, 2016",empReview_10213145,1,1,1,1,1,-1,Current Employee - Anonymous Employee,"Elk Grove, CA",0,0,None,3
4849,"Apr 8, 2016",empReview_10206284,1,1,1,2,2,1,Former Employee - Anonymous Employee,"Cupertino, CA",0,0,2.5,4
4850,"Mar 6, 2016",empReview_9818102,4,-1,-1,-1,-1,-1,,"Cupertino, CA",5,5,5,None
4851,"Mar 6, 2016",empReview_9821816,4,-1,-1,-1,-1,-1,Software Instructor,"Tallahassee, FL",0,5,2.5,None
4852,"Mar 7, 2016",empReview_9827590,4,3,4,3,4,3,,None,5,5,5,None
4853,"Mar 3, 2016",empReview_9788173,4,2,4,3,5,4,,None,5,2.5,None,1
4854,"Mar 5, 2016",empReview_9812561,5,2,4,3,4,4,Former Employee - Apple Genius,"San Diego, CA",5,5,5,None
4855,"Mar 6, 2016",empReview_9814568,5,4,4,4,4,4,IT,"Short Hills, NJ",5,5,5,None
4856,"Mar 15, 2016",empReview_9930927,2,1,1,1,2,1,,None,0,0,0,4
4857,"Mar 6, 2016",empReview_9814179,4,4,3,3,4,2,Current Employee - Anonymous Employee,None,5,5,5,None
4858,"Mar 9, 2016",empReview_9858632,3,4,5,3,4,4,Current Employee - Applecare At Home Advisor,None,5,2.5,5,5
4859,"Mar 17, 2016",empReview_9959302,3,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,"Cupertino, CA",0,5,5,1
4860,"Mar 4, 2016",empReview_9803374,5,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
4861,"Mar 5, 2016",empReview_9807554,5,3,5,5,4,5,Apple Genius,"New Haven, CT",5,5,5,None
4862,"Feb 28, 2016",empReview_9737435,4,-1,-1,-1,-1,-1,At Home Advisor,"Gainesville, FL",None,None,None,2
4863,"Mar 4, 2016",empReview_9800006,4,5,5,5,5,3,,None,5,2.5,5,None
4864,"Mar 4, 2016",empReview_9802696,4,2,4,4,4,3,Current Employee - Apple Genius,None,5,5,5,None
4865,"Mar 5, 2016",empReview_9809336,4,2,3,4,4,3,,None,5,5,2.5,None
4866,"Mar 3, 2016",empReview_9790678,5,3,5,5,5,5,Family Room Specialist,"Columbus, OH",5,5,5,None
4867,"Mar 3, 2016",empReview_9791905,5,5,5,5,5,5,,None,5,5,5,None
4868,"Feb 28, 2016",empReview_9733488,5,5,5,5,5,5,Former Employee - Anonymous Employee,None,5,5,5,1
4869,"Mar 3, 2016",empReview_9789465,4,-1,-1,-1,-1,-1,,"San Francisco, CA",None,None,None,None
4870,"Mar 9, 2016",empReview_9864625,3,3,3,2,3,2,Manager,"Phoenix, AZ",0,5,5,4
4871,"Mar 17, 2016",empReview_9958562,3,2,3,1,2,1,Delaware Specialist,"Wilmington, DE",0,5,2.5,None
4872,"Mar 2, 2016",empReview_9771845,5,5,5,5,5,5,Former Employee - Anonymous Employee,None,5,5,5,None
4873,"Mar 2, 2016",empReview_9778473,5,-1,-1,-1,-1,-1,Former Employee - Specialist,None,None,None,None,None
4874,"Feb 24, 2016",empReview_9693985,5,5,5,5,5,5,Former Employee - Anonymous Employee,None,5,5,5,2
4875,"Mar 3, 2016",empReview_9781545,4,3,4,3,4,4,Executive Assistant,"Cupertino, CA",5,5,2.5,None
4876,"Mar 1, 2016",empReview_9763011,5,5,3,2,5,3,Former Employee - Theater Presenter/Trainer/Genius Bar & Mobile Support,"Chicago, IL",5,None,5,None
4877,"Mar 1, 2016",empReview_9761659,4,5,4,4,4,3,Current Employee - Family Room Specialist,"Aventura, FL",5,5,5,None
4878,"Feb 27, 2016",empReview_9726255,4,2,5,3,5,3,Current Employee - Anonymous Employee,"New York, NY",5,5,None,1
4879,"Mar 1, 2016",empReview_9756817,5,3,5,5,5,5,Former Employee - Specialist,"Chicago, IL",5,5,5,None
4880,"Feb 29, 2016",empReview_9743421,4,-1,-1,-1,-1,-1,,"Cupertino, CA",5,2.5,5,None
4881,"Feb 29, 2016",empReview_9744823,4,4,4,4,4,4,,None,None,None,None,None
4882,"Mar 1, 2016",empReview_9756696,4,2,2,2,4,1,,None,5,2.5,2.5,None
4883,"Mar 8, 2016",empReview_9847867,3,1,4,2,4,1,Former Employee - Mac Genius,"New York, NY",0,5,5,3
4884,"Feb 28, 2016",empReview_9737639,5,2,5,4,3,4,Current Employee - Family Room Specialist,"Santa Barbara, CA",5,0,5,None
4885,"Feb 28, 2016",empReview_9737363,4,4,4,4,4,3,Current Employee - Specialist,"New York, NY",5,5,5,None
4886,"Feb 29, 2016",empReview_9739831,4,5,5,3,3,4,Product Specialist,"Atlanta, GA",5,5,5,None
4887,"Mar 11, 2016",empReview_9887493,3,4,4,2,3,4,Current Employee - Anonymous Employee,None,5,5,5,1
4888,"Feb 27, 2016",empReview_9727216,5,5,5,5,5,5,AHA Apple Care,None,5,5,5,None
4889,"Feb 23, 2016",empReview_9677224,5,4,4,4,4,3,,None,5,5,5,1
4890,"Feb 27, 2016",empReview_9728203,4,4,4,3,4,4,Lead SAP FICO Consultant,"Cupertino, CA",5,5,5,None
4891,"Mar 8, 2016",empReview_9848550,3,1,3,4,4,4,Former Employee - Senior Manager,None,0,5,None,2
4892,"Feb 9, 2016",empReview_9507250,4,2,5,4,5,3,Current Employee - At-Home Advisor,"Washington, DC",5,5,5,7
4893,"Feb 26, 2016",empReview_9718413,5,2,5,4,5,4,Current Employee - Apple At Home Advisor,"Seattle, WA",5,5,5,None
4894,"Feb 26, 2016",empReview_9719403,5,4,5,4,4,4,Current Employee - Anonymous Employee,"Cupertino, CA",5,None,None,None
4895,"Feb 26, 2016",empReview_9719770,5,4,4,4,4,4,,"Cupertino, CA",5,5,5,None
4896,"Feb 26, 2016",empReview_9720189,5,5,3,4,5,5,Current Employee - Anonymous Employee,"Cupertino, CA",5,5,5,None
4897,"Feb 22, 2016",empReview_9666035,5,4,5,4,5,5,,"San Jose, CA",5,5,5,1
4898,"Feb 26, 2016",empReview_9717171,4,2,4,3,4,2,Former Employee - Full Time Specialist,"Lyndhurst, OH",5,5,None,None
4899,"Mar 9, 2016",empReview_9862786,3,1,4,1,2,3,,None,0,2.5,5,1
4900,"Mar 11, 2016",empReview_9888578,3,2,3,3,4,1,Current Employee - Service Specialist,"Pittsburgh, PA",5,5,5,None
4901,"Feb 26, 2016",empReview_9713117,5,5,5,4,4,4,Current Employee - Apple Expert,"Franklin, TN",5,5,5,None
4902,"Feb 25, 2016",empReview_9702631,4,4,4,4,4,4,,None,5,5,5,None
4903,"Feb 25, 2016",empReview_9704336,4,2,4,3,4,2,Technician,None,5,5,2.5,None
4904,"Feb 25, 2016",empReview_9705133,4,2,5,5,5,4,Back of House Specialist,"Indianapolis, IN",5,5,5,None
4905,"Feb 28, 2016",empReview_9731496,3,1,1,1,5,1,Enterprise Technical Support Advisor,"Austin, TX",0,0,5,6
4906,"Mar 7, 2016",empReview_9827608,3,1,3,3,3,4,,None,0,5,5,2
4907,"Mar 8, 2016",empReview_9849921,2,3,5,2,4,4,,"Cupertino, CA",5,5,5,2
4908,"Mar 11, 2016",empReview_9880705,3,3,3,3,5,2,Current Employee - Red Zone Specialist,"Burlington, MA",5,2.5,5,None
4909,"Feb 20, 2016",empReview_9640850,5,5,5,3,5,5,,"Chicago, IL",5,None,5,1
4910,"Feb 24, 2016",empReview_9687566,4,-1,-1,-1,-1,-1,,None,None,None,None,None
4911,"Mar 3, 2016",empReview_9793255,3,2,3,1,3,3,,None,0,0,5,3
4912,"Feb 23, 2016",empReview_9673926,5,5,5,5,5,5,Manager,"Buford, GA",5,5,5,None
4913,"Feb 20, 2016",empReview_9638170,5,3,5,3,5,5,Current Employee - Specialist,"Pittsburgh, PA",5,5,None,1
4914,"Feb 23, 2016",empReview_9676072,4,2,5,2,3,4,,None,5,5,5,None
4915,"Feb 23, 2016",empReview_9680494,4,3,4,4,4,4,,None,5,None,None,None
4916,"Mar 4, 2016",empReview_9800505,3,1,3,5,5,3,Current Employee - Anonymous Employee,None,5,5,5,2
4917,"Feb 23, 2016",empReview_9672131,5,4,5,5,5,4,,None,5,5,5,None
4918,"Feb 22, 2016",empReview_9657955,4,4,4,4,4,3,Former Employee - Direct Sourcing Project Coordinator,"Newark, CA",5,5,5,None
4919,"Feb 22, 2016",empReview_9659522,4,2,5,3,4,3,Current Employee - ITunes Online Marketing,"Redwood City, CA",5,5,5,None
4920,"Mar 1, 2016",empReview_9764565,3,2,5,5,5,3,Current Employee - Systems Administrator,"San Mateo, CA",5,2.5,5,3
4921,"Feb 20, 2016",empReview_9641792,5,4,5,5,5,5,Former Employee - Apple Solutions Consultant,"Eugene, OR",5,2.5,5,None
4922,"Feb 20, 2016",empReview_9642361,5,-1,-1,5,-1,-1,,None,5,5,5,None
4923,"Feb 6, 2016",empReview_9482194,5,5,5,5,5,5,,"Cupertino, CA",5,5,5,4
4924,"Feb 16, 2016",empReview_9587279,5,5,5,5,5,5,Former Employee - Anonymous Employee,None,5,5,5,1
4925,"Feb 20, 2016",empReview_9641192,4,4,4,4,4,3,Senior Software Engineer,"Sunnyvale, CA",5,5,None,None
4926,"Feb 24, 2016",empReview_9695909,2,1,2,2,4,4,Current Employee - Senior Hardware Engineer,"Cupertino, CA",0,5,5,8
4927,"Mar 5, 2016",empReview_9812040,3,-1,-1,-1,-1,-1,,None,None,None,None,None
4928,"Feb 19, 2016",empReview_9633427,5,4,5,4,5,4,,None,5,5,5,None
4929,"Feb 20, 2016",empReview_9637752,5,5,5,5,5,5,Current Employee - Anonymous Employee,None,5,5,None,None
4930,"Feb 15, 2016",empReview_9574205,5,5,5,3,4,3,Current Employee - Anonymous Employee,"Sugar Land, TX",5,5,5,1
4931,"Feb 15, 2016",empReview_9576048,5,5,5,5,5,5,Mac Genius,"San Diego, CA",5,5,None,1
4932,"Feb 19, 2016",empReview_9632884,4,5,5,5,5,5,Former Employee - Associate,"Sharon, MA",5,5,5,None
4933,"Feb 27, 2016",empReview_9727827,2,3,4,1,2,4,Current Employee - Software Engineer/Corporate Office Representative,"Cupertino, CA",0,0,None,5
4934,"Feb 16, 2016",empReview_9587129,4,4,3,3,5,3,Current Employee - AppleCare Senior Advisor,"Chicago, IL",5,5,None,1
4935,"Feb 16, 2016",empReview_9589656,4,3,4,4,4,4,Current Employee - Software QA Engineer,"Cupertino, CA",5,5,5,1
4936,"Feb 18, 2016",empReview_9616475,5,5,5,5,5,5,,None,5,None,5,None
4937,"Feb 18, 2016",empReview_9622019,4,3,4,5,3,2,Former Employee - Equipment Manager,"Raleigh, NC",5,5,5,None
4938,"Mar 3, 2016",empReview_9794174,3,3,4,3,5,4,Current Employee - Anonymous Employee,None,None,None,5,None
4939,"Mar 4, 2016",empReview_9798494,3,3,3,3,3,3,Former Employee - Anonymous Employee,None,0,5,None,None
4940,"Feb 15, 2016",empReview_9577563,4,3,4,3,3,2,Former Employee - Support,"Austin, TX",5,2.5,2.5,1
4941,"Jan 27, 2016",empReview_9363292,4,4,5,3,5,4,Current Employee - Apple At Home Advisor,"San Marcos, TX",5,5,5,8
4942,"Jan 31, 2016",empReview_9402656,5,3,5,5,4,4,Current Employee - Apple At Home Advisor,None,5,5,5,5
4943,"Feb 18, 2016",empReview_9610673,4,2,5,3,4,3,,"Cupertino, CA",5,2.5,5,None
4944,"Feb 18, 2016",empReview_9612428,4,3,4,2,3,2,Apple Genius,"Washington, DC",5,5,5,None
4945,"Feb 13, 2016",empReview_9557180,5,5,5,5,5,5,Family Room Specialist,"Boca Raton, FL",5,5,5,1
4946,"Feb 16, 2016",empReview_9594197,4,4,5,5,4,4,Current Employee - Apple Expert,None,5,2.5,5,None
4947,"Feb 17, 2016",empReview_9596875,4,2,5,5,5,5,,None,5,5,5,None
4948,"Feb 24, 2016",empReview_9694808,3,5,5,2,2,1,Current Employee - Business Specialist,"Los Angeles, CA",0,5,None,3
4949,"Feb 15, 2016",empReview_9581280,5,5,5,5,5,5,,None,5,5,5,None
4950,"Feb 11, 2016",empReview_9537830,5,5,5,5,5,5,Business Specialist,"Houston, TX",5,5,5,1
4951,"Feb 16, 2016",empReview_9586547,4,3,3,3,3,3,,None,5,None,2.5,None
4952,"Feb 27, 2016",empReview_9728935,2,2,2,3,4,2,,None,0,0,5,2
4953,"Feb 10, 2016",empReview_9529663,5,2,4,3,5,3,IT Analyst,None,5,0,5,1
4954,"Feb 14, 2016",empReview_9566846,4,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
4955,"Feb 15, 2016",empReview_9572385,4,-1,-1,-1,-1,-1,Current Employee - AppleCare Supervisor/Senior Advisor,"Cary, NC",None,None,None,None
4956,"Feb 27, 2016",empReview_9722785,2,2,1,2,2,3,Former Employee - Mac+Tier I Advisor,"Jacksonville, FL",0,0,0,2
4957,"Feb 12, 2016",empReview_9546949,4,2,3,4,4,4,Current Employee - Applecare At Home Advisor,"Greenville, SC",5,5,5,1
4958,"Feb 13, 2016",empReview_9562194,5,3,5,5,5,-1,Mac+,"Tallahassee, FL",5,5,5,None
4959,"Feb 21, 2016",empReview_9646750,3,5,5,2,4,5,Former Employee - Graphics Software Engineer,"Santa Clara, CA",0,5,5,3
4960,"Feb 25, 2016",empReview_9703408,2,-1,-1,-1,-1,-1,Current Employee - Product Manager,"Cupertino, CA",0,None,0,2
4961,"Feb 5, 2016",empReview_9474141,5,5,5,5,5,4,Current Employee - Family Room Specialist,"Houston, TX",5,5,5,2
4962,"Feb 12, 2016",empReview_9550795,4,5,5,3,5,4,Current Employee - Anonymous Employee,None,5,5,None,None
4963,"Feb 12, 2016",empReview_9551999,4,3,5,3,5,4,Former Employee - Senior Systems Engineer,"Washington, DC",5,5,5,None
4964,"Feb 12, 2016",empReview_9552218,4,4,5,4,5,5,Former Employee - Expert/Genius,"Milwaukee, WI",5,5,5,None
4965,"Feb 12, 2016",empReview_9553188,4,3,3,3,2,3,,None,None,None,None,None
4966,"Feb 24, 2016",empReview_9692510,3,4,3,3,3,2,,None,0,5,5,1
4967,"Feb 11, 2016",empReview_9543666,5,5,5,5,5,5,Current Employee - Apple Expert,None,5,5,None,None
4968,"Feb 8, 2016",empReview_9494375,5,4,4,3,5,4,Software Engineer,"Cupertino, CA",5,5,5,1
4969,"Feb 11, 2016",empReview_9540031,4,2,4,3,4,3,,None,5,5,5,None
4970,"Feb 11, 2016",empReview_9540289,4,4,3,4,4,4,,None,5,2.5,2.5,None
4971,"Feb 12, 2016",empReview_9548779,4,2,4,4,3,2,Current Employee - Field Technician,"Dallas, TX",5,2.5,None,None
4972,"Feb 8, 2016",empReview_9499443,4,3,5,4,4,4,Former Employee - Full Time Specialist/Mentor,"Southlake, TX",5,5,5,1
4973,"Feb 10, 2016",empReview_9525545,5,4,5,3,5,4,Current Employee - Anonymous Employee,None,5,5,5,None
4974,"Feb 5, 2016",empReview_9470656,4,3,4,3,4,2,Current Employee - Designer,"Cupertino, CA",5,0,2.5,2
4975,"Feb 24, 2016",empReview_9689518,3,2,3,1,3,1,,None,5,5,5,None
4976,"Feb 25, 2016",empReview_9701488,3,2,5,3,5,2,Specialist,None,5,5,5,None
4977,"Feb 5, 2016",empReview_9469741,5,5,5,5,5,5,Current Employee - Anonymous Employee,"Germantown, MD",5,5,5,1
4978,"Feb 10, 2016",empReview_9521236,4,5,5,3,4,4,Current Employee - Anonymous Employee,None,5,5,5,None
4979,"Feb 21, 2016",empReview_9649934,3,3,3,5,4,2,,"East Freehold, NJ",0,2.5,2.5,1
4980,"Feb 22, 2016",empReview_9656800,3,2,3,2,4,1,Former Employee - Communications,"Menlo Park, CA",0,0,2.5,1
4981,"Feb 6, 2016",empReview_9478075,4,2,5,4,5,3,Current Employee - FRS,"San Francisco, CA",5,5,5,1
4982,"Feb 8, 2016",empReview_9501374,5,3,4,3,4,4,Specialist,"Columbus, OH",5,5,None,None
4983,"Feb 9, 2016",empReview_9504071,5,3,5,5,1,5,Former Employee - Specialist,"New York, NY",5,5,5,None
4984,"Feb 8, 2016",empReview_9495275,4,3,4,2,5,2,Former Employee - Genius/Family Room Specialist/Specialist,"Bloomington, MN",5,5,5,None
4985,"Feb 11, 2016",empReview_9532622,3,1,-1,2,3,2,Senior Software Test Development Engineer,"Cupertino, CA",0,0,2.5,6
4986,"Feb 23, 2016",empReview_9671856,3,3,5,5,4,1,Current Employee - Anonymous Employee,None,5,2.5,5,None
4987,"Feb 5, 2016",empReview_9469078,4,3,4,1,4,2,Former Employee - Apple Store Leader Program Associate,"San Francisco, CA",0,None,5,1
4988,"Feb 7, 2016",empReview_9487882,5,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,0,5,5,None
4989,"Feb 7, 2016",empReview_9489013,5,5,5,4,5,4,Current Employee - Family Room Specialist,"New York, NY",5,2.5,5,None
4990,"Feb 8, 2016",empReview_9494125,5,4,5,3,5,3,Current Employee - Specialist,"Atlanta, GA",5,5,5,None
4991,"Feb 3, 2016",empReview_9444653,5,4,5,4,5,4,Current Employee - Apple At-Home Advisor,"Southfield, MI",5,5,5,1
4992,"Feb 8, 2016",empReview_9491205,4,1,4,1,4,3,Sales Specialist,None,0,None,5,None
4993,"Feb 21, 2016",empReview_9649521,3,2,4,4,4,1,Former Employee - Apple Genius,"Manhattan Beach, CA",5,5,5,None
4994,"Jan 30, 2016",empReview_9393011,5,5,5,5,5,5,Apple Retail Specialist,"Miami, FL",5,5,5,2
4995,"Feb 3, 2016",empReview_9437074,5,4,5,5,4,5,Former Employee - Senior Scientist,"Cupertino, CA",5,5,5,1
4996,"Feb 21, 2016",empReview_9646309,3,2,3,3,3,3,Current Employee - Specialist,"Baldwin, NY",5,5,5,None
4997,"Feb 5, 2016",empReview_9469503,5,4,5,5,3,4,Current Employee - Anonymous Employee,None,5,5,5,None
4998,"Jan 19, 2016",empReview_9254207,5,5,5,3,4,4,Business Manager,"Cupertino, CA",5,5,5,5
4999,"Feb 5, 2016",empReview_9468123,4,3,5,3,4,3,Current Employee - Anonymous Employee,None,5,5,5,None
5000,"Feb 5, 2016",empReview_9473208,4,4,5,4,4,4,Current Employee - Apple Retail - Expert,"Miami Beach, FL",5,5,None,None
5001,"Feb 6, 2016",empReview_9477917,4,4,4,4,3,4,,None,5,5,2.5,None
5002,"Feb 19, 2016",empReview_9629679,3,1,5,2,3,2,Former Employee - Family Room Specialist,"Miami, FL",0,2.5,5,None
5003,"Feb 19, 2016",empReview_9635861,3,4,5,5,4,4,Former Employee - Family Room Specialist,"San Francisco, CA",5,5,5,None
5004,"Jan 25, 2016",empReview_9333531,5,-1,-1,-1,-1,-1,Specialist,"New York, NY",5,None,None,3
5005,"Feb 2, 2016",empReview_9428055,4,3,4,4,5,4,Former Employee - Apple At Home Advisor,"Cranston, RI",5,5,5,1
5006,"Feb 4, 2016",empReview_9459141,5,5,5,5,5,5,Current Employee - Anonymous Employee,None,5,2.5,None,None
5007,"Feb 4, 2016",empReview_9462329,5,4,4,4,4,4,Product Design Engineer,"Charlotte, NC",0,5,5,None
5008,"Feb 5, 2016",empReview_9465254,5,2,5,5,5,4,,None,5,5,5,None
5009,"Feb 4, 2016",empReview_9458141,4,4,4,2,4,3,Redzone Specialist,"Austin, TX",5,2.5,5,None
5010,"Feb 4, 2016",empReview_9461986,4,5,3,5,5,4,Apple Specialist,"Baton Rouge, LA",5,2.5,5,None
5011,"Feb 14, 2016",empReview_9567730,3,4,5,1,4,3,Former Employee - Account Manager,"Austin, TX",5,5,2.5,2
5012,"Feb 18, 2016",empReview_9617209,3,5,2,2,4,3,,None,None,None,5,None
5013,"Feb 4, 2016",empReview_9451055,5,5,4,5,5,3,Current Employee - Specialist,"New York, NY",5,2.5,5,None
5014,"Jan 31, 2016",empReview_9397540,5,2,5,5,5,4,Intern - Hourly,"Cupertino, CA",5,5,5,1
5015,"Feb 16, 2016",empReview_9583679,3,2,4,3,4,3,,None,5,2.5,2.5,1
5016,"Jan 31, 2016",empReview_9405056,4,3,4,3,3,4,,"Cupertino, CA",5,5,5,1
5017,"Feb 1, 2016",empReview_9418758,5,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
5018,"Feb 1, 2016",empReview_9415503,4,-1,-1,-1,-1,-1,,"Cupertino, CA",5,2.5,5,None
5019,"Feb 2, 2016",empReview_9424625,4,4,5,5,5,5,ACMT,"Tampa, FL",5,2.5,5,None
5020,"Feb 15, 2016",empReview_9581399,3,3,4,3,3,2,BOH,"San Francisco, CA",5,2.5,2.5,None
5021,"Feb 1, 2016",empReview_9406886,4,4,5,2,4,3,Customer Service Representative,"Austin, TX",5,5,5,None
5022,"Feb 14, 2016",empReview_9566261,3,2,4,3,4,2,,None,5,None,5,None
5023,"Jan 31, 2016",empReview_9398413,5,5,5,5,5,5,Red Zone Specialist,"New York, NY",5,5,5,None
5024,"Jan 31, 2016",empReview_9399659,5,5,5,5,5,-1,Technical Support,"Miramar, FL",None,None,None,None
5025,"Mar 2, 2016",empReview_9777254,1,2,4,1,1,2,Former Employee - Sales Specialist,"Austin, TX",0,0,2.5,5
5026,"Jan 27, 2016",empReview_9357956,4,2,4,2,3,3,Former Employee - Anonymous Employee,None,5,5,5,1
5027,"Sep 10, 2014",empReview_4942873,5,3,5,4,5,4,Former Employee - Family Room Specialist,"Stamford, CT",5,2.5,5,152
5028,"Jan 29, 2016",empReview_9383133,4,5,5,4,4,5,,"Lynnwood, WA",5,None,5,None
5029,"Jan 28, 2016",empReview_9373680,5,4,4,3,4,2,Former Employee - Anonymous Employee,None,5,5,5,None
5030,"Jan 28, 2016",empReview_9377736,5,4,5,5,5,4,,None,5,5,5,None
5031,"Jan 29, 2016",empReview_9380635,5,5,5,5,5,5,,None,5,5,5,None
5032,"Feb 11, 2016",empReview_9537476,2,3,5,1,4,2,,None,0,2.5,5,1
5033,"Jan 28, 2016",empReview_9373948,4,4,4,4,4,4,,None,None,None,None,None
5034,"Jan 28, 2016",empReview_9375154,4,3,3,4,5,3,Designer,"New York, NY",5,2.5,2.5,None
5035,"Feb 8, 2016",empReview_9492684,3,3,5,4,3,4,Current Employee - Apple Genius,"Santa Barbara, CA",5,5,5,2
5036,"Jan 26, 2016",empReview_9338926,4,2,4,3,4,4,Apple Genius,"San Francisco, CA",5,5,5,1
5037,"Jan 27, 2016",empReview_9358054,5,5,5,5,5,5,,None,5,5,5,None
5038,"Jan 27, 2016",empReview_9358872,5,1,4,3,3,2,Current Employee - Mac Genius,"Farmington, UT",5,2.5,5,None
5039,"Jan 28, 2016",empReview_9368991,5,3,5,5,5,4,Current Employee - Inventory Specialist,"Bronx, NY",5,5,5,None
5040,"Feb 8, 2016",empReview_9496588,3,5,5,2,3,5,Former Employee - Anonymous Employee,None,0,5,5,1
5041,"Jan 26, 2016",empReview_9349130,5,5,4,3,4,3,Current Employee - Anonymous Employee,None,5,None,None,None
5042,"Jan 27, 2016",empReview_9353051,5,3,5,2,4,5,Genius Administrator,"Salt Lake City, UT",5,5,5,None
5043,"Jan 26, 2016",empReview_9343454,4,2,5,5,2,4,Former Employee - Anonymous Employee,"Cupertino, CA",5,5,5,None
5044,"Jan 26, 2016",empReview_9346281,4,3,4,4,3,3,Current Employee - Anonymous Employee,"South Bend, IN",0,2.5,5,None
5045,"Jan 26, 2016",empReview_9347797,4,4,5,5,4,4,Boss,"Houston, TX",5,5,5,None
5046,"Jan 26, 2016",empReview_9348736,4,4,5,5,4,4,,None,5,5,5,None
5047,"Jan 25, 2016",empReview_9327831,5,4,5,5,5,5,Intern - Hourly,"New York, NY",5,5,5,None
5048,"Jan 21, 2016",empReview_9283249,5,5,5,5,5,5,,None,5,5,5,1
5049,"Jan 25, 2016",empReview_9329965,4,5,5,4,4,4,Former Employee - Mac Specialist,"Santa Monica, CA",5,2.5,5,None
5050,"Jan 25, 2016",empReview_9330509,4,2,4,4,5,4,Senior Finance Manager,"San Jose, CA",5,5,5,None
5051,"Jan 25, 2016",empReview_9332242,4,4,4,4,5,4,,None,5,5,2.5,None
5052,"Jan 25, 2016",empReview_9332273,4,4,5,3,4,4,Current Employee - Store July,"San Jose, CA",5,2.5,5,None
5053,"Jan 25, 2016",empReview_9323680,5,5,5,5,5,5,Current Employee - Anonymous Employee,None,5,5,5,None
5054,"Jan 25, 2016",empReview_9323957,5,4,5,5,5,4,Current Employee - Anonymous Employee,"Los Angeles, CA",5,5,5,None
5055,"Feb 8, 2016",empReview_9492341,2,1,3,5,4,4,,None,0,5,5,1
5056,"Jan 24, 2016",empReview_9315651,2,1,1,1,2,2,Software Engineer V,"Cupertino, CA",0,0,5,11
5057,"Feb 3, 2016",empReview_9444250,3,2,4,3,3,4,Operation Program Manager,"Cupertino, CA",0,5,5,2
5058,"Jan 21, 2016",empReview_9290242,4,5,5,3,5,5,,None,5,5,5,1
5059,"Jan 23, 2016",empReview_9309697,5,5,5,5,5,5,Apple Genius,"Bethesda, MD",5,5,5,None
5060,"Feb 27, 2016",empReview_9728697,1,-1,-1,-1,-1,-1,,None,None,None,None,1
5061,"Jan 24, 2016",empReview_9314478,4,3,2,4,5,4,Former Employee - Anonymous Employee,None,0,5,2.5,None
